0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mls_number,Lot area,Zoning,Use of property,Building style,Year built,Fireplace/Stove,Number of units,Residential units,Main unit,Potential gross revenue,Additional features,Building area,Parking,Available area,Type of business,Pool,Type of operation,Residential unit,Intergenerational
23824503,"29,376 sqft", ,Residential only,Detached,Unknown age,Wood fireplace,Residential (3),"1 x 5 ½,  1 x 6 ½,  1 x 9 ½","9 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$18,600",Basement 6 feet or +, ,"Driveway (3), Garage (1)", , ,"Inground, Indoor", , , 
23824788,"51,478 sqft",Other, , , , , , , , , , , , , , , , , 
23824839,"4,768 sqft", ,Residential only,Semi-detached,1973, ,Residential (8),"2 x 3 ½,  2 x 4 ½,  4 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$60,300",Basement 6 feet or +, ,Driveway (2), , , , , , 
23825950,"77,875 sqft",Residential, , , , , , , , , , , , , , , , , 
23827725,"42,022 sqft",Residential, , , , , , , , , , , , , , , , , 
23827819,"1,648 sqft", ,Residential only,Semi-detached,1900, ,Residential (6),"3 x 1 ½,  3 x 2 ½","2 Rooms, 1 Bedroom, 1 Bath/powder room","$34,920", , , , , , , , , 
23828862,"53,820 sqft","Residential, Resort", , , , , , , , , , , , , , , , , 
23830861,"3,038 sqft", ,Residential only,Semi-detached,1961, ,Residential (2),"1 x 5 ½,  1 x 6 ½","6 Rooms, 2 Bedrooms, 1 Bath/powder room","$19,860",Basement 6 feet or +, ,"Driveway (1), Garage (1)", , , , , , 
23832205, , ,Residential and commercial,Semi-detached,1962, ,"Residential (2), Commercial (2), Office (1)",2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$228,924",Basement 6 feet or +, , ,"From 1,450 sqft to 7,700 sqft", , , , , 
23833547,"72,227 sqft",Residential, , , , , , , , , , , , , , , , , 
23835396,"4,980 sqft",Residential, , , , , , , , , , , , , , , , , 
23836774, , , , , , , , , , , , , , ,Other, , , , 
23839400,"4,327 sqft", ,Residential only,Detached,1930, ,Residential (2),"1 x 4 ½,  1 x 5 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$9,120",Basement 6 feet or +,"1,002 sqft", , , , , , , 
23842700,"5,000 sqft", ,Residential only,Detached,Unknown age, ,Residential (4),4 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$24,480", , , , , , , , , 
23843123,"4,300 sqft", ,Residential only,Detached,1953, ,Residential (3),"1 x 3 ½,  1 x 5 ½,  1 x 6 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$31,200", ,"1,140 sqft","Driveway (4), Garage (1)", , , , , , 
23844296, , ,Commercial and residential, ,1921, ,"Residential (2), Commercial (1)", , , , ,"3,591 sqft", ,"3,400 sqft",Boutique, , , , 
23845075,"64,655 sqft",Residential, , , , , , , , , , , , , , , , , 
23849932, , , , , , , , , , , , , , ,Other, , , , 
23850239,"3,313 sqft", ,Residential only,Semi-detached,1924, ,Residential (4),"2 x 3 ½,  2 x 6 ½","6 Rooms, 2 Bedrooms, 1 Bath/powder room","$27,420", , ,Driveway (2), , , , , , 
23851684,"384,635 sqft",Residential, , , , , , , , , , , , , , , , , 
23852591,"2,119 sqft", ,Residential only,Detached,1916, ,Residential (3),"2 x 3 ½,  1 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$18,720", , , , , , , , , 
23854476,"52,172 sqft","Commercial, Residential, Resort", , , , , , , , , , , , , , , , , 
23858266,"200,105 sqft", , , ,"Unknown age, Century","Fireplace - Other, Wood fireplace, Wood stove", , , , ,Basement 6 feet or +, ,"Carport (3), Garage (1)", , ,"Heated, Above-ground", , , 
23859803,"25,444 sqft", ,Residential only,Detached,1945, ,Residential (3),3 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$18,000", , , , , , , , , 
23860012,"1,818 sqft", ,Residential only,Semi-detached,1960, ,Residential (3),"2 x 3 ½,  1 x 9 ½","9 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$26,280",Basement 6 feet or +, , , , , , , , 
23860303,"522,720 sqft", , , ,2015,Wood fireplace, , , , ,Waterfront, ,Garage (2), , , , , , 
23860640,"70,738 sqft", ,Commercial and residential, ,"1876, Century", ,"Residential (1), Commercial (1)", , , , , , ,"2,128 sqft",Bed and breakfast, , , , 
23860869,"104,579 sqft",Residential, , , , , , , , , , , , , , , , , 
23861030,"33,993 sqft",Commercial, , , , , , , , , , , , , , , , , 
23866714,"664,290 sqft","Residential, Resort", , , , , , , , , , , , , , , , , 
23867257,"4,900 sqft", ,Residential only,Semi-detached,1971, ,Residential (3),"1 x 3 ½,  2 x 5 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$28,200",Basement 6 feet or +, ,"Driveway (3), Garage (1)", , ,Above-ground, , , 
23868129,"67,275 sqft","Agricultural, Resort", , , , , , , , , , , , , , , , , 
23868611,"88,404 sqft",Residential, , , , , , , , , , , , , , , , , 
23868796,"22,655 sqft",Residential, , , , , , , , , , , , , , , , , 
23869913,"50,000 sqft",Residential, , , , , , , , , , , , , , , , , 
23870458,"5,375,492 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23873966,"10,000 sqft", ,Residential only,Detached,1972, ,Residential (2),"1 x 7 ½,  1 x 8 ½","7 Rooms, 3 Bedrooms, 1 Bath/powder room","$19,800",Basement 6 feet or +, ,Driveway (6), , , , , , 
23875723,"11,490 sqft", ,Residential only,Detached,2013, ,Residential (6),6 x 4 ½, ,"$48,936", ,"1,976 sqft", , , , , , , 
23876649,"7,991 sqft",Residential, , , , , , , , , , , , , , , , , 
23880181,"2,760 sqft", ,Residential and commercial,Attached,1964, ,"Residential (2), Commercial (1)",2 x 6 ½,"6 Rooms, 1 Bedroom, 2 Bath/powder rooms","$60,000",Basement 6 feet or +, ,Carport (2),"1,132 sqft", , , , , 
23880740,"51,272 sqft", ,Residential only,Detached,1986, ,Residential (36),"28 x 4 ½,  8 x 5 ½", ,"$351,516", ,"12,155 sqft",Driveway (36), , , , , , 
23883184, , , , , , , , , , , , , , ,Korean Restaurant, , , , 
23886325,"142,525 sqft", , , ,"Unknown age, Century", , , , , ,Basement 6 feet or +, , , , , , , , 
23886981,"5,774 sqft", ,Residential only,Detached,1955, ,Residential (2),"1 x 8 ½,  1 x 9 ½","9 Rooms, 3 Bedrooms, 1 Bath/powder room","$20,400", , ,Driveway (4), , , , , , 
23889602,"14,504 sqft", ,Seniors' residence,Detached,1956, ,Residential (17), , ,"$347,724", , , , , , , , , 
23893798,"110,000 sqft","Other, Residential", , , , , , , , , , , , , , , , , 
23894665,"651,449 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23895915,"2,979,501 sqft",Residential, , , , , , , , , , , , , , , , , 
23896424,"1,776 sqft", ,Residential and commercial,Attached,Unknown age, ,"Residential (1), Commercial (1)", ,"5 Rooms, 2 Bedrooms, 2 Bath/powder rooms","$25,200", , ,Garage (1),"1,188 sqft", , , ,1 x 5 ½, 
23896862,"5,938,535 sqft",Residential, , , , , , , , , , , , , , , , , 
23897556,"20,263 sqft", ,Residential and commercial,Detached,1900, ,"Residential (2), Commercial (2)",2 x 5 ½,"5 Rooms, 1 Bedroom, 2 Bath/powder rooms","$50,100", , , ,"From 957 sqft to 4,657 sqft", , , , , 
23897922, , , , , , , , , , , , , , ,Riding centre, , , , 
23899076,"4,525 sqft", ,Residential only,Detached,1880, ,Residential (2),"1 x 3 ½,  1 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$9,840", , ,Garage (1), , , , , , 
23901706,"50,000 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23903484,"32,091 sqft",Other, , , , , , , , , , , , , , , , , 
23905890,"6,098,400 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23906960,"1,421,798 sqft", , , ,2015,"Fireplace - Other, Wood fireplace", , , , ,Basement 6 feet or +, ,Garage (2), , ,"Heated, Inground", , , 
23910057,"12,890 sqft", ,Residential only,Detached,Unknown age,Wood stove,Residential (2),"1 x 8 ½,  1 x Other","14 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$25,200",Basement 6 feet or +, ,"Driveway (12), Garage (4)", , , , , , 
23912188,"79,703 sqft",Residential, , , , , , , , , , , , , , , , , 
23912519,"14,739,201 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23912552,"44,240 sqft",Residential, , , , , , , , , , , , , , , , , 
23914616,"3,249 sqft", ,Residential and commercial,Attached,Unknown age, ,"Residential (4), Commercial (1)",4 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$72,900", , , ,1 sqft, , , , , 
23914801,"134,250 sqft", ,Commercial and residential, ,Unknown age, ,Commercial (1), , , , , , ,"2,000 sqft", , , , , 
23916307,"1,981 sqft",Residential, , , , , , , , , , , , , , , , , 
23916465,"15,097 sqft",Residential, , , , , , , , , , , , , , , , , 
23917251,"86,184 sqft",Residential, , , , , , , , , , , , , , , , , 
23918272,"3,360 sqft","Agricultural, Other", , , , , , , , , , , , , , , , , 
23919828,"39,803 sqft",Residential, , , , , , , , , , , , , , , , , 
23919957,"1,186 sqft", ,Residential only,Detached,"1900, Century", ,Residential (4),"1 x 1 ½,  3 x 2 ½","2 Rooms, 1 Bedroom, 1 Bath/powder room","$24,300", , , , , , , , , 
23920142,"4,233 sqft",Residential, , , , , , , , , , , , , , , , , 
23920811,"7,624 sqft", ,Commercial only, ,1985, ,Commercial (1), , , , ,"1,200 sqft", ,"1,200 sqft",Hardware store, , , , 
23920947,"78,716 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
23921918,"57,522 sqft",Residential, , , , , , , , , , , , , , , , , 
23922448,"2,249,655 sqft", , , ,1988,Wood fireplace, , , , ,Basement 6 feet or +, ,"Driveway (8), Garage (2)", , ,Above-ground, , , 
23922517,"166,195 sqft", , , ,Unknown age, , , , , ,Basement 6 feet or +, ,Garage (2), , , , , , 
23923596,"4,300 sqft", ,Residential only,Detached,1948,Wood fireplace,Residential (3),"2 x 3 ½,  1 x Other","3 Rooms, 1 Bedroom, 1 Bath/powder room","$20,400",Basement 6 feet or +, ,"Driveway (4), Garage (1)", , , , , , 
23924897,"19,598 sqft",Residential, , , , , , , , , , , , , , , , , 
23924986,"7,378 sqft", ,Residential only,Detached,2012, ,Residential (3),3 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$25,740",Basement 6 feet or +,"1,600 sqft",Driveway (2), , , , , , 
23926500,"7,750 sqft",Residential, , , , , , , , , , , , , , , , , 
23927174,"2,750 sqft", ,Residential only,Attached,1910, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$22,800", , ,"Driveway (2), Garage (1)", , , , , , 
23929604,"6,487 sqft", ,Residential only,Detached,1918, ,Residential (4),"3 x 4 ½,  1 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$26,280", ,"1,915 sqft", , , , , , , 
23931647,"6,192 sqft","Agricultural, Residential", , , , , , , , , , , , , , , , , 
23933279,"2,206,793 sqft", , , ,2004,Gas fireplace, , , , ,Basement 6 feet or +, ,"Driveway (10), Garage (5)", , , , , , 
23934024,"2,675 sqft",Residential, , , , , , , , , , , , , , , , , 
23934113,"84,235 sqft",Other, , , , , , , , , , , , , , , , , 
23934886,"29,734 sqft",Commercial, , , , , , , , , , , , , , , , , 
23934968,"1,703,933 sqft", , , ,2010, , , , , ,Basement 6 feet or +, ,"Driveway (4), Garage (2)", , , , , , 
23936397,"50,280 sqft",Residential, , , , , , , , , , , , , , , , , 
23937218,"55,356 sqft",Residential, , , , , , , , , , , , , , , , , 
23937420,"3,706 sqft", ,Residential only,Semi-detached,1974, ,Residential (3),"1 x 3 ½,  2 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$33,600",Basement 6 feet or +, ,"Driveway (3), Garage (2)", , , , , , 
23937657,"7,200 sqft", ,Residential only,Detached,Unknown age, ,Residential (3),"2 x 4 ½,  1 x 5 ½","4 Rooms, 1 Bedroom, 1 Bath/powder room","$21,000", ,"2,301 sqft",Driveway (6), , , , , , 
23939003,"424,098 sqft",Residential, , , , , , , , , , , , , , , , , 
23940366,"9,820 sqft",Residential, , , , , , , , , , , , , , , , , 
23940597,"61,351 sqft",Residential, , , , , , , , , , , , , , , , , 
23940679,"18,837 sqft", ,Residential only,Detached,"1916, Century", ,Residential (2),"1 x 3 ½,  1 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$22,800",Basement 6 feet or +,"1,560 sqft", , , , , , , 
23940821,"4,977 sqft", ,Residential and commercial,Detached,1940, ,"Residential (1), Commercial (1)", ,"6 Rooms, 3 Bedrooms, 1 Bath/powder room","$25,800",Basement 6 feet or +,"1,332 sqft",Driveway (7), , , , ,1 x 6 ½, 
23943200,"5,880,079 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23944038,"8,711 sqft", ,Commercial only, ,1974, ,Commercial (1), , , , ,"3,277 sqft", ,"3,200 sqft", , , , , 
23944922,"10,017 sqft", ,Commercial only, ,1978, ,Commercial (1), , , , ,"2,071 sqft", ,"2,071 sqft",Restaurant, , , , 
23945899, , , ,Detached,1896, ,Residential (6),6 x Other, ,$2, , , , , , , , , 
23946149,"8,743 sqft", ,Commercial only, ,1948, ,Commercial (1), , , , ,"5,208 sqft", ,"5,208 sqft",Cinema/Theatre, , , , 
23947151,"7,000 sqft", ,Residential only,Detached,Unknown age, ,Residential (3),"2 x 3 ½,  1 x 7 ½","7 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$16,596",Basement 6 feet or +, ,"Driveway (2), Garage (1)", , , , , , 
23947918,"7,363 sqft", ,Commercial and residential, ,1890, ,"Residential (1), Commercial (1)", , , , , , ,564 sqft,Other, , , , 
23948426,"33,411 sqft", ,Commercial only, ,1989, ,Commercial (1), , , , , , ,"1,418 sqft",Restaurant, , , , 
23950294,"571,719 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23951438,"40,333 sqft",Residential, , , , , , , , , , , , , , , , , 
23953150,"4,000 sqft", ,Residential only,Detached,1945, ,Residential (3),"1 x 3 ½,  1 x 4 ½,  1 x 5 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$19,512","Basement 6 feet or +, Adapted for reduced mobility", ,"Driveway (3), Garage (1)", , , , , , 
23953226,"81,655 sqft",Residential, , , , , , , , , , , , , , , , , 
23954941,"44,207 sqft",Residential, , , , , , , , , , , , , , , , , 
23955233,"11,132 sqft", ,Commercial and office space, ,1986, ,Office (4), , , , ,"9,192 sqft", ,"From 1,505 sqft to 10,577 sqft",Health centre, , , , 
23955693,"15,812 sqft", ,Seniors' residence,Detached,1945, ,Residential (17), , ,"$312,000", , , , , , , , , 
23957886,"111,900 sqft",Residential, , , , , , , , , , , , , , , , , 
23957944,"48,466 sqft",Commercial, , , , , , , , , , , , , , , , , 
23957992,"17,626 sqft", ,Commercial only, ,1969, ,Commercial (1), , , , ,"2,992 sqft", ,"2,995 sqft",Garage, , , , 
23958268,"55,337 sqft", ,Industrial and offices, ,1998, ,Industrial (2), , , , ,"11,968 sqft", ,"From 5,067 sqft to 14,056 sqft", , , , , 
23958923,"9,728 sqft", ,Residential only,Detached,Unknown age, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$18,600", , ,Driveway (6), , , , , , 
23962503,"5,100 sqft", ,Residential only,Detached,1962, ,Residential (4),"3 x 4 ½,  1 x 6 ½","6 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$36,060",Basement 6 feet or +, ,"Carport (4), Driveway (4), Garage (4)", , , , , , 
23964608,"26,910 sqft",Residential, , , , , , , , , , , , , , , , , 
23964719,"571,960 sqft",Agricultural, , , , , , , , , , , , , , , , , 
23964768,"31,708 sqft", ,Commercial and residential, ,"1880, Historic", ,Commercial (1), , , , ,"2,040 sqft", ,"2,040 sqft",Other, , , , 
23964842,"142,622 sqft",Residential, , , , , , , , , , , , , , , , , 
23966029,"9,873 sqft",Residential, , , , , , , , , , , , , , , , , 
23967708,"3,833,280 sqft",Residential, , , , , , , , , , , , , , , , , 
23969071,"3,253 sqft", ,Residential and commercial,Attached,1949, ,"Residential (8), Commercial (4)","6 x 1 ½,  2 x 5 ½", ,"$94,221", , , , , , , , , 
23969446,"445,209 sqft",Residential, , , , , , , , , , , , , , , , , 
23969639,"53,820 sqft",Residential, , , , , , , , , , , , , , , , , 
23970959,"3,690 sqft", ,Residential only,Semi-detached,1961, ,Residential (3),"1 x 5 ½,  2 x 7 ½","7 Rooms, 3 Bedrooms, 1 Bath/powder room","$39,600",Basement 6 feet or +, ,Garage (2), , , , , , 
23971793,"5,850 sqft", ,Commercial only, ,1963, ,Commercial (1), , , , ,"1,164 sqft", ,11 sqft, , , , , 
23972432,"6,241 sqft",Residential, , , , , , , , , , , , , , , , , 
23972688,"5,063 sqft", ,Residential only,Detached,1966, ,Residential (4),"3 x 3 ½,  1 x 5 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$26,700",Basement 6 feet or +, ,"Driveway (3), Garage (2)", , , , , , 
23972827,"169,456 sqft", ,Multi-family dwelling,Detached,Unknown age, ,Residential (16),16 x Other, ,"$17,600", ,676 sqft, , , , , , , 
23975135, , ,Commercial and office space, ,1915, ,Commercial (1), , , , , , ,"4,500 sqft", , , , , 
23975630,"8,857 sqft",Residential, , , , , , , , , , , , , , , , , 
23976275,"352,961 sqft",Residential, , , , , , , , , , , , , , , , , 
23977866,"23,590 sqft", ,Residential only,Detached,1981, ,Residential (16),"2 x 3 ½,  14 x 4 ½", ,"$127,932",Basement 6 feet or +, , , , , , , , 
23982179,"47,565 sqft",Residential, , , , , , , , , , , , , , , , , 
23982747,"2,920 sqft", ,Residential only,Detached,Unknown age, ,Residential (4),"1 x 3 ½,  1 x 4 ½,  2 x 5 ½","5 Rooms, 2 Bedrooms, 1 Bath/powder room","$21,480", , , , , , , , , 
23988121,"8,802 sqft",Residential, , , , , , , , , , , , , , , , , 
23988748,"14,926 sqft", ,Residential only,Detached,1972, ,Residential (6),6 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$51,360", , ,Driveway (8), , , , , , 
23988763,"6,351 sqft",Residential, , , , , , , , , , , , , , , , , 
23988780,"7,866 sqft", ,Commercial and residential, ,Unknown age, ,Commercial (1), , , , , , ,"2,848 sqft",Other, , , , 
23989716,"5,250 sqft", ,Residential only,Detached,1959, ,Residential (2),"1 x 4 ½,  1 x 8 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$6,000",Basement 6 feet or +,840 sqft,"Driveway (2), Garage (1)", , , , , , 
23989758,"11,042 sqft", ,Residential and commercial,Detached,Unknown age, ,"Residential (2), Commercial (1)","1 x 2 ½,  1 x 3 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$18,000",Waterfront,736 sqft,Driveway (4),236 sqft, , , , , 
23991431,"12,094 sqft",Residential, , , , , , , , , , , , , , , , , 
23994700,"45,870 sqft",Residential, , , , , , , , , , , , , , , , , 
23995340,"3,748 sqft", ,Residential and commercial,Detached,1916, ,"Residential (3), Commercial (1), Office (1)","1 x 2 ½,  1 x 3 ½,  1 x 8 ½","2 Rooms, 1 Bedroom, 1 Bath/powder room","$30,000",Basement 6 feet or +,"3,014 sqft", ,From 157 sqft to 512 sqft, , , , , 
23995977,"5,382 sqft",Residential, , , , , , , , , , , , , , , , , 
23996041,"14,960 sqft",Residential, , , , , , , , , , , , , , , , , 
23996692,"4,136 sqft", ,Residential only,Semi-detached,1957, ,Residential (4),"2 x 3 ½,  2 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$41,400", , ,"Driveway (1), Garage (1)", , , , , , 
24001000,"53,475 sqft",Residential, , , , , , , , , , , , , , , , , 
24003496,"7,035 sqft", ,Commercial only, ,2015, ,Commercial (1), , , , ,"2,003 sqft", ,"2,003 sqft", , , , , 
24004253,"12,021 sqft", ,Residential only,Detached,1952, ,Residential (21),"13 x 3 ½,  8 x 4 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$192,000", ,"4,983 sqft", , , , , , , 
24004588,"6,301 sqft",Residential, , , , , , , , , , , , , , , , , 
24004649,"11,048 sqft", ,Commercial and office space, ,1901, ,Office (1), , , , ,"1,620 sqft", ,"3,240 sqft",Other, , , , 
24006894,"46,500 sqft", ,Residential only,Detached,1989, ,Residential (3),"2 x 2 ½,  1 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$21,300",Access to waterfront,"1,360 sqft","Driveway (8), Garage (2)", , , , , , 
24006967,"24,339 sqft",Residential, , , , , , , , , , , , , , , , , 
24007620,"6,741 sqft", ,Residential only,Detached,1953, ,Residential (3),"1 x 4 ½,  2 x 6 ½","6 Rooms, 3 Bedrooms, 1 Bath/powder room","$36,720",Basement 6 feet or +, ,"Driveway (3), Garage (2)", , ,Inground, , , 
24009304,"5,184 sqft", ,Residential only,Detached,Unknown age, ,Residential (4),"2 x 4 ½,  2 x 5 ½","4 Rooms, 1 Bedroom, 1 Bath/powder room","$24,720",Basement 6 feet or +,"1,040 sqft",Driveway (6), , , , , , 
24009490,"31,872 sqft",Residential, , , , , , , , , , , , , , , , , 
24009897, , , , , , , , , , , , , , ,Fast food, , , , 
24010401,"24,443 sqft", ,Residential only,Detached,1986, ,Residential (5),5 x Other, ,"$63,210", ,"3,587 sqft",Garage (5), , , , , , 
24010413,"10,612 sqft", ,Commercial only, ,1956, ,Commercial (1), , , , ,"3,415 sqft", ,"3,415 sqft",Building materials, , , , 
24018588,"5,018 sqft", ,Residential only,Detached,1950, ,Residential (2),"1 x 4 ½,  1 x 6 ½","6 Rooms, 3 Bedrooms, 1 Bath/powder room","$15,960",Basement 6 feet or +,"1,100 sqft",Driveway (2), , , , , , 
24018833,"87,349 sqft","Agricultural, Residential", , , , , , , , , , , , , , , , , 
24021703,"316,429 sqft",Residential, , , , , , , , , , , , , , , , , 
24023857,"36,622 sqft",Residential, , , , , , , , , , , , , , , , , 
24024332, , , , , , , , , , , , , , ,Cabinet making, , , , 
24028213,"16,221 sqft", ,Commercial and residential, ,1959, ,"Residential (2), Commercial (2)", , , , , , ,"From 2,300 sqft to 5,100 sqft", , , , , 
24028640,"87,252 sqft","Commercial, Residential, Resort", , , , , , , , , , , , , , , , , 
24030100,"18,000 sqft",Residential, , , , , , , , , , , , , , , , , 
24031525,"2,037,301 sqft","Residential, Resort", , , , , , , , , , , , , , , , , 
24032307,"17,592 sqft", ,Residential only,Detached,1961, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$13,680",Basement 6 feet or +, ,Garage (1), , , , , , 
